,,Данные по общеобразовательным школам Ыссык-Кульской области,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"№ 
п/п",Наименование школы,Адрес школы,Ф.И.О директора,"Числен-сть 
учащихся","Числен-ть 
учителей","Объем финансовых средств на 2014 год, в том числе:",,,"Наличие 
попечительских 
советов",,,,,,,
,,,,,,Всего,"Республик.
бюджет","Местный
бюджет",,,,,,,,
,Тюпский  район,,,,,,,,,,,,,,,
6,Сш. им. А.Истамбекова,721808 с. Ичке-Жергез ул. Кангелди №6,Исраилов Рыспек Табалдиевич   0557-16-16-94,457,39,6177.9,5920.9,257.0,-,,,,,,,
7,Сш. им. Эшимбекова,722345 с. Тегизчиль ул. Рахмат №45,Атыгаев Талгарт Ашымович 0777-41-57-86,247,20,3033.2,2703.6,329.6,-,,,,,,,
8,Сш.  Жаны-Арык,721816с.Жаны-Арык ул.Жолдошбай №37,Шамыратова Сагынбубу Токтогуловна                                      0773-08-65-14,319,29,4100.6,3858.6,242.0,-,,,,,,,
9,Сш. им. М.Жусупова,"721803, с. Ново-Вознесеновка ул. Ленина №63",Бактыбаева Нуржан Шабданбековна                           0772-88-54-43,692,61,10346.7,9639.7,707.0,+,,,,,,,
10,Сш. им. Туратбекова,721816 с.Боз-Булун ул. Иссык-Кульская б/№,Кудайбергенова Махабат Токтобаевна 0557-00-26-18,186,20,3068.3,2701.3,367.0,-,,,,,,,
11,Сш. им. А.Айтпаева,721809 с. Каракол,Айтакунова Роза Ногойбаевна  0773-26-81-04,343,30,4811.4,4563.0,248.4,-,,,,,,,
12,Сш. им. Ж.Ашубаева,721812 с.Маман ул. Кожокматова №52,Калчаева Алтынкул Эгеновна 0778-90-04-46,307,29,4197.2,3912.2,285.0,-,,,,,,,
13,Сш. им. З.Сооронбаевой,721812 с. Жолголот ул.Шопокова№7,Омурзакова Зина Кенжебаевна  0555-31-20-51,251,24,4424.3,3989.3,435.0,-,,,,,,,
14,Сш. им. К.Жантошева,721817 с. Тепке ул. Жантошева б/№,Термечиков Дамир Токтомушевич                           0772-20-35-87,162,20,2697.5,2564.5,133.0,-,,,,,,,
15,Сш. им. Ч.Осмонова,721718 с. Курбу ул. Борончу №11,Абдылдаева Майрамкуль Касмакуновна                     0778-69-78-08,192,21,2758.9,2625.9,133.0,-,,,,,,,
16,Сш. им. Бейшенова,721718 с. Жылдыз,Суванбекова Динара Догдурбаевна                             0777-35-66-19,171,17,2580.7,2467.7,113.0,-,,,,,,,
17,Сш. им. М.Мамакеева,721800 с. Теплоключенка ул. Чкалова ,Молдокеримова Рахима Жапаровна  0550-32-56-57,950,74,12820.9,11388.6,1432.3,+,,,,,,,
18,Шк-гим. им. Кирова,721800 с. Теплоключенка ул. Ленина №103,Соколов Михаил Михайлович 0555-19-10-61,1324,85,19919.0,18167.3,1751.7,-,,,,,,,
19,Сш. им. Т.Искакова,721818 с.Чельпек,Субанова Аида Идрисовна 0557-12-41-24,261,29,4844.7,4486.7,358.0,-,,,,,,,
20,Шк-гим им. М.Рахимовой ,721818с. Чельпек ул. 1-Мая№3,Курманова Дамира Курмановна0701-09-06-81,672,59,11289.6,10778.6,511.0,-,,,,,,,
21,Сш. им. Т.Асанбаева,721383 п.Шахта Жыргалан ул.Ленина б/№,Урманбетова Кульназ Сапиевна 0778-80-49-74,197,25,6589.3,6476.3,113.0,-,,,,,,,
22,Сш. им. М.Чокуева,721801 с. Боз-Учук ул. Токтогула№9,Урманаев Сыртбай Кыязович 0770-00-92-16,304,25,4724.4,4436.8,287.6,-,,,,,,,
23,Сш. им. Утура Калиева,721809 с. Чолпон ул. Илис б/№,Абдубалиева Жумабубу Жапаровна 0777-23-84-88,288,31,3665,3379.1,285.9,+,,,,,,,
24,сш. им. Мамытова Ак-Булак,721801 с. Ак-Булак ул. Ажыгожоева №15,Момунов Арстанаалы Алиевич 0773-21-00-54,454,39,5628.9,5395.9,233.0,-,,,,,,,
25,сш. им. Алышбаева,721811 с. Кереге-Таш ул. Асанбай б/№,Бегалиева  Анар Джумабековна                     0703-65-65-16,586,47,6876.9,6290.9,586.0,+,,,,,,,
26,сш. им. Субанбекова,721815 с. Сары-Камыш ул. Орозобай б/№,Дуйшоналиева Гулмира Мырзакуловна                                  0770-41-04-05,438,32,5131.9,4555.9,576.0,-,,,,,,,
27,сш. им. Деркембаева,722348 с. Кайырма-Арык ул. Сатыб/№,Таипова Чыныгул Качкынбаевна                          0779-03-65-71,294,27,4498.6,4278.6,220.0,-,,,,,,,
28,сш. им. Элебесова,722348 с. Ново-Константиновка,Чолпонбаев Кубан Калыкович     0771-37-21-89,262,23,3732.8,3512.8,220.0,-,,,,,,,
29,сш. им. М.Калиева,722814 с. Отрадное ул. Туголбая №15,Асанбаев Марат Аблаканович0770-26-70-18,403,33,5010.4,4715.4,295.0,-,,,,,,,
30,сш. им. Мурзакматова,722355 с. Шапак ул. Бейшемби б/№,Бейшембиева Замира Шайдылдаевна                  0773-87-01-73,158,19,3245.2,3015.2,230.0,-,,,,,,,
31,сш. им. Омельченко,721813 с. Орлиное ул. Кандала №36,Кайбылдаева Бактыгуль Турсунбековна                           0772-16-85-67  ,217,24,3984,3709.0,275.0,-,,,,,,,
32,сш. им. Токоева,722360 с. Бору-Баш,Абдуллаев Тынчбек Курбанович   0773-20-10-35,320,29,3801.2,3631.2,170.0,-,,,,,,,
33,н/сш им. Мамбетакунова, с. Черик Ул Ишенбай Ата,Куланбаев Шайырбек Элдосович 0556-70-57-97,58,12,1435.3,1340.3,95.0,-,,,,,,,
34,сш. им. Асаналиева,721812 с. Уч-Кайнар ул. Дононбаева №10,Чогулдурова Рыскан Дюшеновна 0550-12-90-74,316,32,4106.7,3651.7,455.0,-,,,,,,,
35,нач. шк Энильчек,722360с. Энильчек ул. Кыдыр Аке,Исмаилова Айнура Усуповна 0558-38-97-46,14,3,845.7,775.7,70.0,-,,,,,,,
,"Итого по школам 
с №25 по №35", х, х,3066,281,42668.7,39476.7,3192.0," + 1
 -10",,,,,,,
,"Итого по школам 
Аксуйского района", х,х,12255,1079,181784.5,168393.4,13391.1," + 5
-30",,,,,,,
,Ыссык-Кульский район,,,,,,,,,,,,,,,
1,Сш имени Кирова,г Чолпон-Ата у.Мамбеталиева №16,Абыканова А  0773738677,1100,72,12994.7,11734.7,1260.0, -,,,,,,,
2,Сш имени Билим-Ордо,г Чолпон-Ата ПМК №3,Ворочева Л. Н.  0550045045,993,70,16406.7,14956.7,1450.0, -,,,,,,,
3,Сш имени П.Ф. Колесникова,Семеновка  у.Понфилова №3,Абдылдаева Г.Ш  0551856116,646,48,6642.2,6486.2,156.0, -,,,,,,,
4,Сш имени А Мамытова,Бостери У.Мамытова №8А,Абдахманова Б.Ч. 0550859015,315,43,6583.2,5220.6,1362.6, -,,,,,,,
5,Сш с.Тамчы,Тамчы у.Жунушалиева №27,Курманбаева Э  0772450563,390,31,5577.2,5327.2,250.0, -,,,,,,,
6,Сш имени Нурдолот Ата,Сары-Ой у.Нурдолот-Ата №121,Кудабаева В  0779423034,177,23,3129.3,2893.3,236.0, -,,,,,,,
7,Сш.имени А.С. Пушкина,Григорьевка у.Садыр-Аке № 3,Чынасылова А ,1249,78,9426.7,8980.7,446.0, -,,,,,,,
8,Сш имени Жээнбаев,Бостери У.Мамытова №60,Сулайманов Ж.М 0700652759,1045,76,11943.4,11318.6,624.8, -,,,,,,,
9,Сш имени Маматова,Жаркынбай у.Абдрахманова  №28,Эсенаманова А.М 0705110469,383,43,4279.9,4221.9,58.0, -,,,,,,,
10,Сш имени Акун Мыктыбек,Чон-Оруту у.Алмабеков №33,Сулайманова К.Ш.  0708476313,476,47,4656.9,4632.9,24.0, -,,,,,,,
11,Сш имени И Бейшенбаева,Орукту у.Колбай №16,Кошумбетова Б.Т  0551271062,128,19,2321.4,2253.4,68.0, -,,,,,,,
12,Сш имени Ж. Бейшекеева,Карал-Добо у.Апсамат №18,Апсатарова Н.  0553414139,170,23,2383.9,2337.9,46.0, -,,,,,,,
13,Сш имени Бектенов,Кара-Ой у.Советская №47,Мамытова Р.Т  0555810264,544,40,5762.5,5250.5,512.0, -,,,,,,,
14,Сш имени Атаева,Бакты-Долоноту у.Ала-Тоо №.8,Атаева М.Т  0771377305,482,32,5823.3,5452.3,371.0, -,,,,,,,
15,Сш имени Кудайбердиева,Кашат у.Иманолиев №1,Алиев Т. 0772857541,512,40,5657.7,5068.7,589.0, -,,,,,,,
16,Сш имени Ноорузбаев,Сары-Камыш  У.Айтбеков №30,Эмилбекова Э 07799377030,253,25,2768.2,2695.7,72.5, -,,,,,,,
17,Сш имени Эшенкулов,Тору-Айгыр У.Тентибайев №.7,Абдрашитова А.А 0778216516,474,44,4674.0,4472.3,201.7,  -,,,,,,,
18,Сш имени Тыныстанов,Чырпыкты Акимкан №1,Иманалиева Ж  0551282932,425,35,4500.5,4364.2,136.3, -,,,,,,,
19,Сш имени Туменбаев,Чок-Тал у.Эрделейев №1,Самаков Э.К  0778284193,315,36,4210.0,4065.8,144.2, -,,,,,,,
20,Сш имени Лященко,Ананьево Панфилова №58,Перегородова О.И. 0773266088,1124,68,9528.7,8898.7,630.0, -,,,,,,,
21, Сш имени Абдрахманова ,Ананьево у.Ленина №65,Токсобаева Д.А  0703131059,319,23,3269.8,3232.8,37.0, - ,,,,,,,
22,Сш имени Эсеналиева,Кок-Добо у.Школьный №5,Эгимбаева Г.Б  0770402449,157,19,2661.3,2635.3,26.0, -,,,,,,,
23,Сш имени Орнок,Орнок у.Ленина №17,Усенов М  0555174818,246,24,2722.3,2672.3,50.0, -,,,,,,,
24,Сш имени Джумаева,Чон-Сары-Ой у.Жумайев №1,Орозобекова К.К  0552030026,482,43,4998.3,4670.1,328.2, -,,,,,,,
25,Сш имени Шабирова,Орто-Орукту у.Мансуров №.14,Турганбаев К.М  0771202047,358,41,4049.9,4033.9,16.0, -,,,,,,,
26,Сш с. Бает,Бает у.Мерелатор №.22,Усенбаева А  0555177390,144,19,2829.8,2511.8,318.0, -,,,,,,,
27,Сш с.Кожояр,Кожояр уюКожояр №1,Кыдыкова Б  0555963901,246,23,7750.8,7266.2,484.6, -,,,,,,,
28,Сш имени Иманкулова,Булан-Соготу У.Гагарина №5,Сыдыкова Г  0551700920,282,34,4622.0,4199.5,422.5, -,,,,,,,
29,Сш имени Орозова,Корумду у.Сокубай №.43,Абирова Н 0551700920,447,39,4891.1,4685.1,206.0, -,,,,,,,
30,Сш имени Керимгазиева,Темир у.Совет№.1,Кыштобаева Б  0778642663,728,56,7251.9,7021.9,230.0, -,,,,,,,
,Итого с №3 по №30 школы,,,12517,1072,144916.2,136869.80,8046.40, - ,,,,,,,
,"ИТОГО по школа 
Ыссык-Кульского района:",,,14610,2286,319233.8,163561.2,18802.8,"30 ""-""",,,,,,,
189,Итого По Ыссык-Кульской области:,189,,83172,7751,1197764.6,936711.5,104628.9," 35 ""+"" 
 154 ""-""",,,,,,,83.172
,город Талас.,190 общеобразовательных школ,,,,,,,,,,,,,,0
1,"
Сш.№ 1 им А.чолпонкулова",191 общеобразовательных школ,Жарманбетова Самара Урусовна                         0552 78 54 78 ,1141,78,10783.0,8909.4,1873.6, +,,,,,,,1.141
2,Сш.№ 2 им.Р.Рысаковой,192 общеобразовательных школ,"Уваркин Евгений Васильевич
 0772 14 24 74",1006,40,9204.6,7455.900,1748.7, + ,,,,,,,1.006
3,Сш-гимназии №3.,193 общеобразовательных школ,"Кожакеева Алмагул Бердалиевна        
0773 00 72 10",866,48,9499.1,7875.3,1623.8,+,,,,,,,0.866
4,Средняя сш. №4,194 общеобразовательных школ,Момоконов Турдубек Аргынбекович                                0772 94 21 18 ,391,31,878332.5,3976.5,874356,+,,,,,,,0.391
5,Средняя сш. №5,195 общеобразовательных школ,"Момбеков Нурбек Кокоевич                     
      0777 15 77 04",937,62,9567.5,7818.8,1748.7,+,,,,,,,0.937
6,Сш. №6 им.С.Абдуллаева,196 общеобразовательных школ,Ташматов Таалай Мамырович                          0779 69 55 50,616,44,7125.9,5627,1498.9,+,,,,,,,0.616
7,Сш.№7 им.Э.Айылчиева,197 общеобразовательных школ,Абдулашвили Нанули Ахмедовна                         0777 33 38 81,550,29,6305.3,4931.3,1374,+,,,,,,,0.55
8,Средняя сш.№8,198 общеобразовательных школ,"Калыкова Субира Калыковна
0779 56 08 21",322,20,628024.4,3484.4,624540,+,,,,,,,0.322
9,Сш.№9 им. Жолчубек у  Урмат,199 общеобразовательных школ,"Орозалиева Дамира Атагелдиевна
0777 36 80 49 ",402,36,4968.2,3844,1124.2,+,,,,,,,0.402
,Итого по школам  г.Талас,200 общеобразовательных школ,х,6231,388,1563810.5,53922.6,1509887.9," 9 ""+""
",,,,,,,6.231
,Бакай-Атинский район,201 общеобразовательных школ,,,,,,,,,,,,,,0
1,сш им.Т.Чолушева,202 общеобразовательных школ,Мамырбаев Мелис  0779467016,497,69,6608.3,6088.7,519.6, +,,,,,,,0.497
2,сш им.Ж.Тойчубеков,203 общеобразовательных школ,Кенекеева Мадина  0778840544,542,59,6377.1,5973.3,403.8, + ,,,,,,,0.542
3,сш им. Д.Дуйшобаева,204 общеобразовательных школ,Сатымкулова Гулнара 0779870152,219,41,3662.5,3438.6,223.9,  +,,,,,,,0.219
4,сш им. Б.Сатыбеков ,205 общеобразовательных школ,Абдиев Алик 0771953160,854,105,9769.6,9385.8,383.8, + ,,,,,,,0.854
5,Чалдоварская Школа Гимназия,206 общеобразовательных школ,Жусупов Нурсеит 0770439630,531,80,7750.4,7218,532.4, +,,,,,,,0.531
6,сш.им.Шаршенбай,207 общеобразовательных школ,Донбаева Нурайым 0770385215,211,38,4530.1,3396.5,1133.6, +,,,,,,,0.211
7,сш.им.Д.Акчалова,208 общеобразовательных школ,Сулайманкулов Арип 0777363364,1023,122,11757.8,9498.1,2259.7, +,,,,,,,1.023
8,сш.им.Кашка-Жол,209 общеобразовательных школ,Козубаев Нурбек 0550220476,239,40,3636.3,3285.3,351, +,,,,,,,0.239
9,сш.им.У.Акынбеков,210 общеобразовательных школ,Сулайманкулов Рыскулбек 0779692848,683,96,8903.6,8084.6,819, +,,,,,,,0.683
10,сш.им.А.Арыстанова,211 общеобразовательных школ,Солпиев Нурбек 0551632311,601,80,7892.5,7459.9,432.6, +,,,,,,,0.601
11,сш.им.С.Кочорбаев,212 общеобразовательных школ,Жапаркулова Чыныгул 0773169509,183,42,3615.4,3193,422.4, + ,,,,,,,0.183
12,сш.им Э.Капалова,213 общеобразовательных школ,Стамкулов Усонбек 0779561652,496,57,5824.7,5492.7,332, +,,,,,,,0.496
13,сш.им.К.Султаналиев,214 общеобразовательных школ,Мамаев Уланбек 0777864512,455,70,6332.1,5670.7,661.4, +,,,,,,,0.455
14,сш.им.Дуйшеев,215 общеобразовательных школ,Камчыбеков Умарбек 0777615423,172,36,3188.4,2882.6,305.8, +,,,,,,,0.172
15,сш.им.Мамыт уулу Абдрахмана,216 общеобразовательных школ,Толомушова Света 0779692688,222,48,4030.8,3829.6,201.2, +,,,,,,,0.222
16,сш.им.Урмарал,217 общеобразовательных школ,Сооронкулов Дамир 0779563234,342,57,4854,4646.1,207.9, +,,,,,,,0.342
17,нп.им.Т.Мусуралиев,218 общеобразовательных школ,Мусабаева Чынара 0556839430,109,33,2671.1,2514.3,156.8, +,,,,,,,0.109
18,сш.им.Б.Нарикбай,219 общеобразовательных школ,Тургунова Шарипа 0773257862,259,49,4288,3731.3,556.7, +,,,,,,,0.259
19,сш.им.В.И.Ленина,220 общеобразовательных школ,Мамбеталиев Курманбек 0779024946,959,110,9661.2,8928.4,732.8, +,,,,,,,0.959
20,сш.им.Б.Жунусова,221 общеобразовательных школ,Шапиева Астра 0773288279,232,48,4317.9,3877.2,440.7, +,,,,,,,0.232
21,сш.им.Жанчарова,222 общеобразовательных школ,Байгазиева Динара 0551102108,196,41,3858.6,3299.4,559.2, + ,,,,,,,0.196
,"Итого  по  школам  Бакай-Атинского  района
",223 общеобразовательных школ, х,9025,1321,123530.4,111894.1,11636.3,"21 ""+""",,,,,,,9.025
,Кара-Бууринский район ,224 общеобразовательных школ,,,,,,,,,,,,,,0
1, Сш имени М.Орозбеков ,225 общеобразовательных школ,Тажибаева Н,962,63,11355.4,9504.5,1850.9,+,,,,,,,0.962
,,226 общеобразовательных школ,557090607,,,,,,,,,,,,,0
2,Сш имени Ж. Субанбеков ,227 общеобразовательных школ,Жумабеков Д,1005,50,10632.2,9640.6,991.6,+,,,,,,,1.005
,,228 общеобразовательных школ,558464630,,,,,,,,,,,,,0
3,Сш имени Манас ,229 общеобразовательных школ,Козубекова М,424,27,5561.6,4811.3,750.3,+,,,,,,,0.424
,,230 общеобразовательных школ,550787945,,,,,,,,,,,,,0
4,Сш имени Чон Кара-Буура ,231 общеобразовательных школ,Абдыкарова Б,672,42,7587.8,6849,738.8,,,,,,,,0.672
,,232 общеобразовательных школ,550971707,,,,,,+,,,,,,,0
5,Сш имени А.Сулайманов,233 общеобразовательных школ,Коконбаева С,327,27,4689.5,4106.3,583.2,,,,,,,,0.327
,,234 общеобразовательных школ,550475478,,,,,,+,,,,,,,0
